"2022-04-22 16:25:18","40","26"
"2022-04-22 16:25:29","41","26"
"2022-04-22 16:25:39","41","26"
"2022-04-22 16:25:52","41","26"
"2022-04-22 16:26:05","41","26"
"2022-04-22 16:26:16","40","26"
"2022-04-22 16:26:26","40","26"
"2022-04-22 16:26:37","40","26"
"2022-04-22 16:26:47","40","26"
"2022-04-22 16:26:58","41","26"
"2022-04-22 16:27:08","41","26"
"2022-04-22 16:27:19","41","26"
"2022-04-22 16:27:35","41","26"
"2022-04-22 16:27:50","41","26"
"2022-04-22 16:28:01","41","26"
"2022-04-22 16:28:11","41","26"
"2022-04-22 16:28:22","41","26"
"2022-04-22 16:28:32","41","26"
"2022-04-22 16:28:43","41","26"
"2022-04-22 16:28:53","41","26"
"2022-04-22 16:29:07","41","26"
"2022-04-22 16:29:20","41","26"
"2022-04-22 16:29:30","41","26"
"2022-04-22 16:29:41","41","26"
"2022-04-22 16:29:51","41","26"
"2022-04-22 16:30:02","41","26"
"2022-04-22 16:30:12","42","26"
"2022-04-22 16:30:23","42","26"
"2022-04-22 16:30:33","42","26"
"2022-04-22 16:30:44","42","26"
"2022-04-22 16:30:55","42","26"
"2022-04-22 16:31:05","41","26"
"2022-04-22 16:31:16","41","26"
"2022-04-22 16:31:26","41","26"
"2022-04-22 16:31:39","41","26"
"2022-04-22 16:31:50","41","26"
"2022-04-22 16:32:05","41","26"
"2022-04-22 16:32:18","41","26"
"2022-04-22 16:32:29","41","26"
"2022-04-22 16:32:40","41","26"
"2022-04-22 16:32:50","41","26"
"2022-04-22 16:33:01","41","26"
"2022-04-22 16:33:11","41","26"
"2022-04-22 16:33:22","41","26"
"2022-04-22 16:33:32","41","26"
"2022-04-22 16:33:43","41","26"
"2022-04-22 16:33:53","41","26"
"2022-04-22 16:34:09","41","26"
"2022-04-22 16:34:20","40","26"
"2022-04-22 16:34:30","40","26"
"2022-04-22 16:34:41","40","26"
"2022-04-22 16:34:54","40","26"
"2022-04-22 16:35:04","40","26"
"2022-04-22 16:35:15","40","26"
"2022-04-22 16:35:25","40","26"
"2022-04-22 16:35:36","40","26"
"2022-04-22 16:35:49","40","26"
"2022-04-22 16:35:59","40","26"
"2022-04-22 16:36:10","40","26"
"2022-04-22 16:36:21","40","26"
"2022-04-22 16:36:31","40","26"
"2022-04-22 16:36:42","40","26"
"2022-04-22 16:36:55","41","26"
"2022-04-22 16:37:05","41","26"
"2022-04-22 16:37:16","41","26"
"2022-04-22 16:37:26","41","26"
"2022-04-22 16:37:42","40","26"
"2022-04-22 16:37:53","40","26"
"2022-04-22 16:38:03","41","26"
"2022-04-22 16:38:14","41","26"
"2022-04-22 16:38:24","41","26"
"2022-04-22 16:38:35","41","26"
"2022-04-22 16:38:48","41","26"
"2022-04-22 16:38:58","41","26"
"2022-04-22 16:39:09","41","26"
"2022-04-22 16:39:19","41","26"
"2022-04-22 16:39:30","41","26"
"2022-04-22 16:39:40","41","26"
"2022-04-22 16:39:51","40","26"
"2022-04-22 16:40:02","40","26"
"2022-04-22 16:40:12","40","26"
"2022-04-22 16:40:23","40","26"
"2022-04-22 16:40:36","40","26"
"2022-04-22 16:40:46","40","26"
"2022-04-22 16:40:57","40","26"
"2022-04-22 16:41:07","41","26"
"2022-04-22 16:41:18","41","26"
"2022-04-22 16:41:28","41","26"
"2022-04-22 16:41:39","41","26"
"2022-04-22 16:41:50","41","26"
"2022-04-22 16:42:03","41","26"
"2022-04-22 16:42:13","41","26"
"2022-04-22 16:42:24","41","26"
"2022-04-22 16:42:34","41","26"
"2022-04-22 16:42:47","40","26"
"2022-04-22 16:42:58","40","26"
"2022-04-22 16:43:08","41","26"
"2022-04-22 16:43:21","41","26"
"2022-04-22 16:43:32","41","26"
"2022-04-22 16:43:50","41","26"
"2022-04-22 16:44:01","41","26"
"2022-04-22 16:44:11","41","26"
"2022-04-22 16:44:22","41","26"
"2022-04-22 16:44:35","41","26"
"2022-04-22 16:44:48","41","26"
"2022-04-22 16:44:58","41","26"
"2022-04-22 16:45:12","40","26"
"2022-04-22 16:45:22","40","26"
"2022-04-22 16:45:33","41","26"
"2022-04-22 16:45:43","41","26"
"2022-04-22 16:45:54","41","26"
"2022-04-22 16:46:07","41","26"
"2022-04-22 16:46:17","41","26"
"2022-04-22 16:46:28","41","26"
"2022-04-22 16:46:38","41","26"
"2022-04-22 16:46:51","41","26"
"2022-04-22 16:47:05","41","26"
"2022-04-22 16:47:15","41","26"
"2022-04-22 16:47:28","41","26"
"2022-04-22 16:47:39","41","26"
"2022-04-22 16:47:49","41","26"
"2022-04-22 16:48:00","41","26"
"2022-04-22 16:48:10","41","26"
"2022-04-22 16:48:21","41","26"
"2022-04-22 16:48:31","41","26"
"2022-04-22 16:48:42","41","26"
